event_label,gtm_event,event_action,event_category,url,timestamp
ENTER :: HouseOfBrandHome__single-cta,gtm.linkClick,https://www.landrover.co.uk/defender/index.html,nav: cta linkClicks by class,https://tags.landrover.co.uk/g/collect?v=2&tid=G-Y00FXWJ0C0&gtm=45je5240v871004924z878326285za200zb78326285&_p=1738926563082&gcs=G100&gcd=13m3m3m3m7l1&npa=1&dma_cps=-&dma=0&tcfd=10000&tag_exp=101509157~102067808~102081485~102123608~102482432~102539968~102556565~102558064~102587591~102605417&cid=1077841456.1738926564&ecid=1097475900&ul=en-us&sr=1536x960&_fplc=0&ur=GB-ENG&uaa=x86&uab=64&uafvl=Not%2520A(Brand%3B8.0.0.0%7CChromium%3B132.0.6834.160%7CGoogle%2520Chrome%3B132.0.6834.160&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=denied&sst.rnd=1601354275.1738926564&sst.etld=google.co.uk&sst.gcsub=region1&sst.tft=1738926563082&sst.lpc=69277709&sst.navt=n&sst.ude=0&dr=&dl=https%3A%2F%2Fwww.landrover.co.uk%2Findex.html&sid=1738926564&sct=1&seg=0&dt=Land%20Rover%20%7C%20Explore%20Luxury%20SUVs%20and%204x4%20Vehicles&_s=3&tfd=12740&richsstsse,
